ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),TEMPERATURE (F),RELATIVE HUMIDITY (%),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.6349,-1.6897,0.7626,9.6325,-1.6679,0.7775,0.0024,-0.0078,0.006,0.035,-0.0286,0.0667,0,17.45,16.55,-3.16,347.46,9.79,-85.39,3.1,987.96,81,21.5,51.751,39.95202,-82.6821,925.81,1060.820654,,0,32.258064,,11-Nov,"$GPRMC,223610,A,3957.121185,N,08240.925683,W,0.0,,150117,0.0,E,D*2E::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223610,3957.121185,N,08240.925683,W,2,11,0.8,318.0,M,-31.0,M,,*71::$GPGSV,3,3,11,29,13,045,20,31,36,066,16,32,02,132,17*46::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21080007,2017-01-15 17:36:10:738
9.6522,-1.7388,0.7745,9.6315,-1.6667,0.7919,0.0208,-0.0721,-0.0174,0.0396,-0.0276,0.0645,0,19.2,18.79,-1.89,350.8,9.79,-85.3,3.1,988.01,81.1,21.5,49.544,39.95202,-82.6821,925.81,1060.820654,,0,32.258064,,11-Nov,"$GPRMC,223620,A,3957.121184,N,08240.925642,W,0.0,,150117,0.0,E,D*21::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.3,1.0,0.8*39::$GPGGA,223620,3957.121184,N,08240.925642,W,2,11,1.0,318.0,M,-31.0,M,,*77::$GPGSV,3,3,11,29,13,045,16,31,36,066,16,32,02,132,15*41::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21090007,2017-01-15 17:36:20:738
9.6696,-1.6897,0.8074,9.6304,-1.6737,0.79,0.0392,-0.016,0.0174,0.038,-0.0362,0.0596,0,19.18,16.39,-6.5,335.71,9.82,-85.31,3.1,988.06,81.2,21.5,51.103,39.95202,-82.6821,925.81,1060.820654,,0,32.258064,,11-Nov,"$GPRMC,223630,A,3957.121183,N,08240.925617,W,0.0,,150117,0.0,E,D*27::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.3,1.0,0.8*39::$GPGGA,223630,3957.121183,N,08240.925617,W,2,11,1.0,318.0,M,-31.0,M,,*71::$GPGSV,3,3,11,29,13,045,19,31,36,066,16,32,02,132,13*48::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21100007,2017-01-15 17:36:30:738
9.645,-1.6843,0.7733,9.6318,-1.6625,0.7963,0.0132,-0.0218,-0.023,0.0338,-0.0405,0.0636,0,19.57,16.47,-4.61,340.83,9.76,-85.27,3.1,988.1,81,21.5,61.456,39.95202,-82.6821,925.81,1060.820654,,0,32.258064,,11-Nov,"$GPRMC,223641,A,3957.121178,N,08240.925595,W,0.0,,150117,0.0,E,D*2C::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.3,1.0,0.8*39::$GPGGA,223641,3957.121178,N,08240.925595,W,2,11,1.0,318.0,M,-31.0,M,,*7A::$GPGSV,3,3,11,29,13,045,21,32,02,132,14,31,36,066,*43::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21110007,2017-01-15 17:36:40:738
9.6295,-1.6143,0.8027,9.6327,-1.6619,0.7869,0.0584,-0.0242,0.0372,0.0387,-0.0371,0.0621,0,20.1,16.45,-4.93,340.88,9.76,-85.32,3.1,988.13,80.6,22,62.52,39.95202,-82.6821,925.81,1060.824659,,0,32.258064,,11-Nov,"$GPRMC,223651,A,3957.121174,N,08240.925570,W,0.0,,150117,0.0,E,D*2A::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,223651,3957.121174,N,08240.925570,W,2,11,0.9,318.0,M,-31.0,M,,*74::$GPGSV,3,3,11,29,13,045,23,32,02,132,14,31,36,066,*41::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21120007,2017-01-15 17:36:50:738
9.6726,-1.7382,0.8027,9.6305,-1.6688,0.7991,0.0421,-0.0694,0.0035,0.0319,-0.0338,0.0596,0,20.5,16.43,-4.56,340.83,9.8,-85.26,3.1,988.12,80.5,21.6,60.135,39.95202,-82.6821,925.81,1060.824659,,0,32.258064,,11-Nov,"$GPRMC,223700,A,3957.121160,N,08240.925555,W,0.0,,150117,0.0,E,D*2D::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,223700,3957.121160,N,08240.925555,W,2,11,0.9,318.0,M,-31.0,M,,*73::$GPGSV,3,3,11,29,13,045,23,31,36,066,,32,02,132,*44::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21130008,2017-01-15 17:37:00:739
9.6486,-1.6448,0.7817,9.6307,-1.6683,0.7981,0.0179,0.0235,-0.0164,0.0298,-0.0261,0.0557,0,20.09,16.76,-4.88,341.71,9.8,-85.26,3.1,988.1,81,21.6,62.278,39.95202,-82.6821,925.81,1060.824659,,0,32.258064,,11-Nov,"$GPRMC,223710,A,3957.121152,N,08240.925546,W,0.0,,150117,0.0,E,D*2F::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223710,3957.121152,N,08240.925546,W,2,11,0.8,318.0,M,-31.0,M,,*70::$GPGSV,3,3,11,29,13,045,23,31,36,066,14,32,02,132,*41::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21140007,2017-01-15 17:37:10:738
9.745,-1.2121,0.7883,9.6934,-1.2679,0.7748,0.0516,0.0559,0.0135,0.0457,-0.024,0.0633,0,18.09,14.1,-6.8,332.46,7.43,-85.43,3.1,988.1,81,21.6,61.235,39.95202,-82.6821,925.81,1060.824659,,0,32.258064,,11-Nov,"$GPRMC,223721,A,3957.121153,N,08240.925523,W,0.0,,150117,0.0,E,D*2F::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223721,3957.121153,N,08240.925523,W,2,11,0.8,318.0,M,-31.0,M,,*70::$GPGSV,3,3,11,29,13,045,17,31,36,066,18,32,02,132,*4A::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21150007,2017-01-15 17:37:20:738
9.6133,-2.0446,0.6165,9.5322,-2.186,0.7271,0.0811,0.1413,-0.1106,0.2271,-0.0554,0.0694,0,11.73,-1.57,1.16,55.16,12.89,-85.64,3.1,988.11,81.2,21.6,61.615,39.95205,-82.68213,932.26,1060.821255,,0.9,32.258064,261,11-Nov,"$GPRMC,223731,A,3957.122927,N,08240.927669,W,0.5,261.0,150117,0.0,E,D*07::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223731,3957.122927,N,08240.927669,W,2,11,0.8,320.0,M,-31.0,M,,*7D::$GPGSV,3,3,11,29,13,045,24,31,36,066,17,32,02,132,17*43::$GPVTG,261.0,T,261.0,M,0.5,N,0.9,K,D*2A::$GLGSV,1,1,0,*79",21160007,2017-01-15 17:37:30:738
9.587,-1.631,-1.3174,9.6381,-1.5522,-0.9315,-0.0511,-0.0789,-0.3859,0.4962,-0.0893,0.092,0,13.51,14.03,32.88,65.58,9.11,-95.52,3.1,988.17,81.2,21.6,61.33,39.95229,-82.68219,925.81,1060.821255,,12.6,29.032257,290.2,11-Nov,"$GPRMC,223741,A,3957.137262,N,08240.931536,W,6.8,290.2,150117,0.0,E,D*07::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223741,3957.137262,N,08240.931536,W,2,11,0.8,318.0,M,-31.0,M,,*71::$GPGSV,3,3,11,29,13,045,25,31,36,066,28,32,02,132,17*4E::$GPVTG,290.2,T,290.2,M,6.8,N,12.6,K,D*1D::$GLGSV,1,1,0,*79",21170007,2017-01-15 17:37:40:738
9.563,-1.7478,2.3559,9.3532,-1.5941,2.4793,0.2099,-0.1537,-0.1234,-0.3178,-0.0365,0.0938,0,13.4,17.92,26.51,47.44,9.15,-75.06,3.1,988.09,81.3,21.7,64.09,39.951897,-82.68237,929.03,1059.12837,,15.3,29.032257,219.4,11-Nov,"$GPRMC,223750,A,3957.113858,N,08240.942450,W,8.3,219.4,150117,0.0,E,D*05::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223750,3957.113858,N,08240.942450,W,2,11,0.8,319.0,M,-31.0,M,,*70::$GPGSV,3,3,11,29,13,043,18,31,35,066,27,32,02,132,19*44::$GPVTG,219.4,T,219.4,M,8.3,N,15.3,K,D*1A::$GLGSV,1,1,0,*79",21180007,2017-01-15 17:37:50:738
9.6636,-1.4539,0.68,9.6766,-1.4681,0.6157,-0.013,0.0142,0.0643,0.0377,-0.0341,0.0661,0,13.55,10.59,30.68,66.19,8.6,-86.36,3.1,988.08,81,21.7,63.01,39.95188,-82.68255,925.81,1059.12837,,0,29.032257,,11-Nov,"$GPRMC,223801,A,3957.112724,N,08240.953241,W,0.0,,150117,0.0,E,D*26::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223801,3957.112724,N,08240.953241,W,2,11,0.8,318.0,M,-31.0,M,,*79::$GPGSV,3,3,11,29,13,043,24,31,35,066,27,32,02,132,17*45::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21190007,2017-01-15 17:38:00:738
9.6684,-1.4407,0.6871,9.6723,-1.4686,0.679,-0.0039,0.0279,0.0081,0.0438,-0.0393,0.067,0,13.15,10.88,30.67,66.35,8.61,-85.98,3.1,988.06,81.2,21.9,61.813,39.95188,-82.68256,932.26,1062.814309,,0,29.032257,,11-Nov,"$GPRMC,223810,A,3957.112791,N,08240.953704,W,0.0,,150117,0.0,E,D*2C::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223810,3957.112791,N,08240.953704,W,2,11,0.8,320.0,M,-31.0,M,,*78::$GPGSV,3,3,11,29,13,043,24,31,35,066,26,32,02,132,17*44::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21200007,2017-01-15 17:38:10:738
9.663,-1.4778,0.6895,9.6716,-1.463,0.6998,-0.0086,-0.0149,-0.0102,0.0426,-0.0322,0.0612,0,13.76,10.94,30.67,66.04,8.58,-85.86,3.1,988.03,81.1,21.9,49.854,39.95188,-82.68256,932.26,1062.814309,,0,29.032257,,11-Nov,"$GPRMC,223820,A,3957.112787,N,08240.953708,W,0.0,,150117,0.0,E,D*24::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223820,3957.112787,N,08240.953708,W,2,11,0.8,320.0,M,-31.0,M,,*70::$GPGSV,3,1,11,03,37,243,30,09,08,310,28,14,27,127,29,16,68,192,31*7D::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21210008,2017-01-15 17:38:20:739
9.7031,-1.467,0.6967,9.6729,-1.4608,0.6861,0.0308,-0.0212,0.0041,0.0384,-0.0362,0.0648,0,13.72,10.95,31.02,66.07,8.57,-85.94,3.1,988.1,81.2,21.9,41.132,39.95188,-82.68256,932.26,1062.814309,,0,29.032257,,11-Nov,"$GPRMC,223830,A,3957.112784,N,08240.953698,W,0.0,,150117,0.0,E,D*2E::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223830,3957.112784,N,08240.953698,W,2,11,0.8,320.0,M,-31.0,M,,*7A::$GPGSV,3,3,11,29,13,043,24,31,35,066,28,32,02,132,16*4B::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21220008,2017-01-15 17:38:30:739
9.672,-1.4724,0.7027,9.6716,-1.4652,0.6953,4.00E-04,-0.0072,0.0074,0.0387,-0.0295,0.0602,0,13.36,10.6,30.42,65.63,8.59,-85.89,3.1,988.12,81.1,21.9,59.894,39.95188,-82.68256,932.26,1062.814309,,0,29.032257,,11-Nov,"$GPRMC,223840,A,3957.112776,N,08240.953694,W,0.0,,150117,0.0,E,D*28::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223840,3957.112776,N,08240.953694,W,2,11,0.8,320.0,M,-31.0,M,,*7C::$GPGSV,3,3,11,29,13,043,24,31,35,066,26,32,02,132,18*4B::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21230008,2017-01-15 17:38:40:739
9.6444,-1.4694,0.6794,9.6718,-1.467,0.6885,-0.0274,-0.0025,-0.0091,0.0362,-0.035,0.0627,0,13.51,10.63,30.79,66.05,8.6,-85.93,3.1,988.02,81.2,21.8,60.687,39.95188,-82.68256,932.26,1062.814309,,0,29.032257,,11-Nov,"$GPRMC,223850,A,3957.112772,N,08240.953683,W,0.0,,150117,0.0,E,D*2B::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223850,3957.112772,N,08240.953683,W,2,11,0.8,320.0,M,-31.0,M,,*7F::$GPGSV,3,3,11,29,13,043,25,31,35,066,25,32,02,132,14*45::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21240008,2017-01-15 17:38:50:739
9.6498,-1.4736,0.6806,9.6716,-1.4621,0.7026,-0.0217,-0.0116,-0.0221,0.0374,-0.0313,0.0648,0,13.67,10.61,30.81,66.03,8.57,-85.84,3.1,988.07,81.2,21.8,60.105,39.95188,-82.68256,932.26,1062.814309,,0,29.032257,,11-Nov,"$GPRMC,223901,A,3957.112771,N,08240.953686,W,0.0,,150117,0.0,E,D*28::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223901,3957.112771,N,08240.953686,W,2,11,0.8,320.0,M,-31.0,M,,*7C::$GPGSV,3,3,11,29,13,043,25,31,35,066,24,32,02,132,17*47::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21250007,2017-01-15 17:39:00:738
9.654,-1.4551,0.7057,9.6717,-1.4634,0.6977,-0.0177,0.0083,0.008,0.0332,-0.0322,0.0636,0,13.64,10.95,30.82,66.04,8.58,-85.87,3.1,988.13,81.1,22.1,60.888,39.952072,-82.68272,,1061.965964,,,125.80645,,11-Dec,"$GPRMC,223910,A,3957.112777,N,08240.953687,W,0.0,,150117,0.0,E,D*2F::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223910,3957.112777,N,08240.953687,W,2,11,0.8,320.0,M,-31.0,M,,*7B::$GPGSV,3,3,12,27,10,161,27,29,13,043,24,31,35,066,24,32,02,132,14*71::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21260008,2017-01-15 17:39:10:739
9.6522,-1.4617,0.6829,9.6717,-1.4642,0.6967,-0.0194,0.0026,-0.0137,0.0396,-0.0325,0.0615,0,13.66,10.97,30.81,66.04,8.59,-85.88,3.1,988.07,81.2,22,62.128,39.952072,-82.68272,,1061.965964,,,125.80645,,11-Dec,"$GPRMC,223920,A,3957.112780,N,08240.953686,W,0.0,,150117,0.0,E,D*25::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223920,3957.112780,N,08240.953686,W,2,11,0.8,320.0,M,-31.0,M,,*71::$GPGSV,3,3,12,27,10,161,29,29,13,043,23,31,35,066,22,32,02,132,16*7C::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79",21270007,2017-01-15 17:39:20:738
10.3424,-3.1759,1.5616,9.2322,-3.1466,1.0178,1.2469,-0.1159,0.986,0.0164,-0.0481,0.0648,0,16.51,28.51,12.36,16.84,18.75,-83.76,3.1,987.79,81.2,22.4,68.372,39.95167,-82.68274,941.94,1065.484897,,30.6,29.032257,189.2,11-Dec,"$GPRMC,223930,A,3957.100412,N,08240.964331,W,16.5,189.2,150117,0.0,E,D*3C::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223930,3957.100412,N,08240.964331,W,2,11,0.8,323.0,M,-31.0,M,,*75::$GPGSV,3,3,12,27,11,161,21,29,12,043,28,31,35,067,20,32,01,132,21*7B::$GPVTG,189.2,T,189.2,M,16.5,N,30.6,K,D*21::$GLGSV,1,1,0,*79",21280007,2017-01-15 17:39:30:738
9.8749,-1.5903,1.4198,9.5508,-1.3087,1.7998,0.324,-0.2817,-0.38,-0.0221,-0.0738,0.0789,0,16.31,26.5,21.08,30.45,7.66,-79.28,3.1,987.13,81.3,22.1,68.347,39.950462,-82.683,951.61,1065.484897,,56.7,35.48387,192.1,11-Dec,"$GPRMC,223940,A,3957.027785,N,08240.980032,W,30.6,192.1,150117,0.0,E,D*36::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223940,3957.027785,N,08240.980032,W,2,11,0.8,326.0,M,-31.0,M,,*74::$GPGSV,3,3,12,27,11,161,23,29,12,043,29,31,35,067,25,32,01,132,18*77::$GPVTG,192.1,T,192.1,M,30.6,N,56.7,K,D*27::$GLGSV,1,1,0,*79",21290007,2017-01-15 17:39:40:738
9.7869,-1.2468,2.6893,9.4562,-1.6995,1.9654,0.3307,0.4527,0.7239,-0.0569,-0.0414,0.0636,0,14.01,14.81,33.2,55.48,10.01,-78.24,3.1,987.34,81.6,22.1,70.342,39.94933,-82.684296,951.61,1077.086182,,72,29.032257,239.8,11-Dec,"$GPRMC,223950,A,3956.959583,N,08241.057654,W,38.9,239.8,150117,0.0,E,D*3A::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,223950,3956.959583,N,08241.057654,W,2,11,0.8,326.0,M,-31.0,M,,*74::$GPGSV,3,3,12,27,11,161,18,29,12,043,24,31,35,067,26,32,01,132,21*7B::$GPVTG,239.8,T,239.8,M,38.9,N,72.0,K,D*21::$GLGSV,1,1,0,*79",21300008,2017-01-15 17:39:50:739
9.496,-1.898,0.3723,9.5835,-2.0159,0.5135,-0.0875,0.1179,-0.1412,0.0286,0.0148,0.0483,0,12.85,10.3,31.33,67.08,11.86,-86.93,3.1,987.01,81.6,22.1,70.553,39.949123,-82.6871,954.84,1077.086182,,106.2,29.032257,272.2,11-Dec,"$GPRMC,224001,A,3956.948220,N,08241.247856,W,59.3,271.9,150117,0.0,E,D*31::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,224001,3956.948220,N,08241.247856,W,2,11,0.8,327.0,M,-31.0,M,,*7E::$GPGSV,3,3,12,29,12,043,23,31,35,067,29,32,01,132,26,09,09,312,*7E::$GPVTG,271.9,T,271.9,M,59.3,N,109.8,K,D*19::$GLGSV,1,1,0,*79",21310008,2017-01-15 17:40:00:739
9.9904,-1.5682,0.6584,9.6709,-1.4137,0.8033,0.3195,-0.1545,-0.1449,0.0316,-0.0316,0.0639,0,12.38,9.93,30.27,66.8,8.28,-85.26,3.1,986.79,81.8,22.1,69.651,39.949257,-82.69084,951.61,1077.086182,,117.9,29.032257,273.4,11-Dec,"$GPRMC,224010,A,3956.955481,N,08241.450300,W,63.7,273.4,150117,0.0,E,D*3A::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,224010,3956.955481,N,08241.450300,W,2,11,0.8,326.0,M,-31.0,M,,*76::$GPGSV,3,3,12,27,11,161,26,29,12,043,18,31,35,067,19,32,01,132,18*7F::$GPVTG,273.4,T,273.4,M,63.7,N,117.9,K,D*1A::$GLGSV,1,1,0,*79",21320010,2017-01-15 17:40:10:741
9.7905,-1.3485,0.7829,9.7125,-1.1761,0.6738,0.078,-0.1724,0.1091,0.0384,-0.0331,0.0544,0,11.84,9.88,30.85,66.84,6.88,-86.02,3.1,986.71,81.8,22.1,70.197,39.949455,-82.69476,954.84,1077.463948,,122.4,29.032257,274.1,11-Dec,"$GPRMC,224020,A,3956.967367,N,08241.685404,W,66.1,274.1,150117,0.0,E,D*3F::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.2,0.9,0.8*30::$GPGGA,224020,3956.967367,N,08241.685404,W,2,11,0.9,327.0,M,-31.0,M,,*72::$GPGSV,3,3,12,27,11,161,27,29,12,043,18,31,35,067,15,32,01,132,16*7C::$GPVTG,274.1,T,274.1,M,66.1,N,122.4,K,D*12::$GLGSV,1,1,0,*79",21330008,2017-01-15 17:40:20:739
9.8031,-1.2438,1.1133,9.6522,-1.2886,1.1594,0.1508,0.0448,-0.0461,0.0396,-0.0353,0.0712,0,11.33,9.19,27.08,68.53,7.53,-83.15,3.1,986.66,81.8,22.1,70.636,39.949635,-82.69881,954.84,1077.463948,,124.2,29.032257,273.6,11-Dec,"$GPRMC,224030,A,3956.978233,N,08241.928501,W,67.1,273.6,150117,0.0,E,D*3D::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,224030,3956.978233,N,08241.928501,W,2,11,0.8,327.0,M,-31.0,M,,*70::$GPGSV,3,3,12,27,11,161,28,29,12,043,22,31,35,067,22,32,01,132,19*71::$GPVTG,273.6,T,273.6,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,0,*79",21340007,2017-01-15 17:40:30:738
9.2793,-0.6794,1.081,9.7111,-1.0265,0.901,-0.4317,0.3472,0.18,0.0417,-0.0249,0.0575,0,12.23,9.41,29.79,69.96,6.01,-84.7,3.1,986.95,81.7,22.1,69.937,39.94985,-82.702896,948.39,1075.757246,,125.1,29.032257,274,11-Dec,"$GPRMC,224040,A,3956.990762,N,08242.173614,W,67.5,274.0,150117,0.0,E,D*3A::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,224040,3956.990762,N,08242.173614,W,2,11,0.8,325.0,M,-31.0,M,,*70::$GPGSV,3,3,12,27,11,161,26,29,12,043,24,31,35,067,15,32,01,132,19*7D::$GPVTG,274.0,T,274.0,M,67.5,N,125.1,K,D*15::$GLGSV,1,1,0,*79",21350008,2017-01-15 17:40:40:739
9.9599,-1.485,0.9026,9.6342,-1.4237,1.1514,0.3257,-0.0613,-0.2488,0.0335,-0.049,0.0661,0,12.55,9.61,28.94,64.98,8.34,-83.16,3.1,987.16,81.9,22.1,70.372,39.950066,-82.70688,941.94,1075.757246,,125.1,29.032257,274,11-Dec,"$GPRMC,224050,A,3957.003808,N,08242.412748,W,67.5,274.0,150117,0.0,E,D*30::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,224050,3957.003808,N,08242.412748,W,2,11,0.8,323.0,M,-31.0,M,,*7C::$GPGSV,3,2,12,16,69,192,22,22,30,223,28,23,48,309,32,26,72,064,19*7E::$GPVTG,274.0,T,274.0,M,67.5,N,125.1,K,D*15::$GLGSV,1,1,0,*79",21360007,2017-01-15 17:40:50:738
9.581,-1.6221,0.7907,9.5625,-1.9002,1.0571,0.0185,0.2781,-0.2664,0.0451,-0.0362,0.0572,0,11.62,9.3,29.77,67.54,11.17,-83.69,3.1,987.07,81.7,22,71.344,39.950275,-82.71087,938.71,1068.804485,,123.3,29.032257,274,11-Dec,"$GPRMC,224100,A,3957.016620,N,08242.652381,W,66.6,274.0,150117,0.0,E,D*31::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,224100,3957.016620,N,08242.652381,W,2,11,0.8,322.0,M,-31.0,M,,*7E::$GPGSV,3,3,12,27,11,161,27,29,12,043,24,31,35,067,22,32,01,132,18*79::$GPVTG,274.0,T,274.0,M,66.6,N,123.3,K,D*13::$GLGSV,1,1,0,*79",21370007,2017-01-15 17:41:00:738
9.6426,-1.3976,0.5369,9.6678,-1.2239,1.0984,-0.0251,-0.1737,-0.5615,0.0298,-0.0301,0.063,0,11.39,9.31,28.33,68.09,7.17,-83.52,3.1,987.18,81.9,22,70.962,39.9505,-82.715034,938.71,1068.804485,,128.7,29.032257,273.9,11-Dec,"$GPRMC,224110,A,3957.029936,N,08242.901869,W,69.5,273.9,150117,0.0,E,D*32::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,224110,3957.029936,N,08242.901869,W,2,11,0.8,322.0,M,-31.0,M,,*7F::$GPGSV,3,3,12,27,12,160,29,29,12,042,23,31,34,067,12,32,00,000,20*7B::$GPVTG,273.9,T,273.9,M,69.5,N,128.7,K,D*10::$GLGSV,1,1,0,*79",21380007,2017-01-15 17:41:10:738
9.5193,-1.2186,0.9595,9.682,-1.2424,0.9415,-0.1626,0.0238,0.018,0.0246,-0.0322,0.0621,0,11.48,9.39,27.75,68.32,7.28,-84.45,3.1,987.25,81.8,22,71.872,39.950726,-82.719215,938.71,1064.023598,,128.7,29.032257,273.8,11-Dec,"$GPRMC,224120,A,3957.043451,N,08243.152877,W,69.5,273.8,150117,0.0,E,D*30::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,224120,3957.043451,N,08243.152877,W,2,11,0.8,322.0,M,-31.0,M,,*7C::$GPGSV,3,3,12,27,12,160,26,29,12,042,23,31,34,067,14,32,00,000,22*70::$GPVTG,273.8,T,273.8,M,69.5,N,128.7,K,D*10::$GLGSV,1,1,0,*79",21390007,2017-01-15 17:41:20:738
9.7689,-1.1301,0.7147,9.6847,-1.2377,0.9191,0.0842,0.1076,-0.2044,0.0359,-0.0347,0.0688,0,11.2,9.49,29.13,68.36,7.26,-84.57,3.1,987.5,81.8,22,71.17,39.950935,-82.7234,941.94,1064.023598,,128.7,29.032257,273.7,11-Dec,"$GPRMC,224130,A,3957.056015,N,08243.404185,W,69.5,273.7,150117,0.0,E,D*3C::$GPGSA,A,3,03,09,14,16,22,23,26,27,29,31,32,,1.1,0.8,0.8*32::$GPGGA,224130,3957.056015,N,08243.404185,W,2,11,0.8,323.0,M,-31.0,M,,*7E::$GPGSV,3,3,12,27,12,160,28,29,12,042,21,31,34,067,12,32,00,000,28*70::$GPVTG,273.7,T,273.7,M,69.5,N,128.7,K,D*10::$GLGSV,1,1,0,*79",21400008,2017-01-15 17:41:30:739
